"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000061894"	9.81593393785306	-3.92207380245175	1.36602080128353	-2.8711669681505	0.00408959450797691	0.0211291880572516	"ENSMUSG00000061894.16"	"Zscan20"	"protein_coding"	128503891	"zinc finger and SCAN domains 20 [Source:MGI Symbol;Acc:MGI:2679268]"	128477332	"ENSMUST00000084276"	"ENSMUST00000084276.12"
"ENSMUSG00000052296"	1320.95915267896	0.941203773055605	0.327894978877386	2.87044277493362	0.00409897382296438	0.0211657360341035	"ENSMUSG00000052296.8"	"Ppp6r1"	"protein_coding"	4662018	"protein phosphatase 6, regulatory subunit 1 [Source:MGI Symbol;Acc:MGI:2442163]"	4634494	"ENSMUST00000064099"	"ENSMUST00000064099.8"
"ENSMUSG00000071656"	9.18377668807988	-3.59063845536928	1.25086380116613	-2.87052711256163	0.00409788052928176	0.0211657360341035	"ENSMUSG00000071656.8"	"Lrrn4cl"	"protein_coding"	8831273	"LRRN4 C-terminal like [Source:MGI Symbol;Acc:MGI:1916102]"	8828132	"ENSMUST00000235683"	"ENSMUST00000235683.2"
"ENSMUSG00000029430"	1267.20775034939	0.73990697327966	0.257789517064358	2.87019806586992	0.00410214755761395	0.0211761690899374	"ENSMUSG00000029430.14"	"Ran"	"protein_coding"	129101387	"RAN, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1333112]"	129097133	"ENSMUST00000031383"	"ENSMUST00000031383.14"
"ENSMUSG00000107215"	15.4668277729067	-3.21998206659069	1.12193082737019	-2.87003618051777	0.00410424834219864	0.0211810590386316	"ENSMUSG00000107215.2"	"Gm43197"	"TEC"	3339354	"predicted gene 43197 [Source:MGI Symbol;Acc:MGI:5663334]"	3336772	"ENSMUST00000201493"	"ENSMUST00000201493.2"
"ENSMUSG00000120977"	4.69091264441733	5.36634516991314	1.87069556974208	2.86863627450244	0.00412245567521953	0.0212690449869011	"ENSMUSG00000120977.2"	"Gm32164"	"lncRNA"	89698329	"predicted gene, 32164 [Source:MGI Symbol;Acc:MGI:5591323]"	89686896	"ENSMUST00000246738"	"ENSMUST00000246738.2"
"ENSMUSG00000098196"	17.545765506621	-2.91950192446118	1.01803058923822	-2.86779391044214	0.00413344684550478	0.0213197615104378	"ENSMUSG00000098196.3"	"Gm26964"	"lncRNA"	61776122	"predicted gene, 26964 [Source:MGI Symbol;Acc:MGI:5504079]"	61753242	"ENSMUST00000182516"	"ENSMUST00000182516.2"
"ENSMUSG00000032086"	89.3918224278597	-1.03480257925574	0.360881353300451	-2.86743155275804	0.00413818306432111	0.0213381964131043	"ENSMUSG00000032086.13"	"Bace1"	"protein_coding"	45775697	"beta-site APP cleaving enzyme 1 [Source:MGI Symbol;Acc:MGI:1346542]"	45749878	"ENSMUST00000078111"	"ENSMUST00000078111.11"
"ENSMUSG00000039683"	3.39063273167169	-5.10915930886907	1.78285258388441	-2.86572168391928	0.00416059852021595	0.0214477568860767	"ENSMUSG00000039683.17"	"Sdk1"	"protein_coding"	142201341	"sidekick cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:2444413]"	141227245	"ENSMUST00000085774"	"ENSMUST00000085774.11"
"ENSMUSG00000086813"	3.30735683417418	-4.9129074231488	1.71447753428521	-2.86554202367957	0.00416296015292638	0.0214539080348117	"ENSMUSG00000086813.4"	"Gm13657"	"lncRNA"	75620893	"predicted gene 13657 [Source:MGI Symbol;Acc:MGI:3650031]"	75601250	"ENSMUST00000135682"	"ENSMUST00000135682.3"
"ENSMUSG00000015189"	151.945930838938	0.834259070765853	0.291170121210062	2.86519464050359	0.0041675299521418	0.0214714323740818	"ENSMUSG00000015189.13"	"Casd1"	"protein_coding"	4643355	"CAS1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2384865]"	4600839	"ENSMUST00000015333"	"ENSMUST00000015333.12"
"ENSMUSG00000025366"	1550.66758894312	0.592743690101769	0.206980063964421	2.86377189545974	0.0041862935831007	0.0215620540737433	"ENSMUSG00000025366.9"	"Esyt1"	"protein_coding"	128361740	"extended synaptotagmin-like protein 1 [Source:MGI Symbol;Acc:MGI:1344426]"	128345834	"ENSMUST00000026427"	"ENSMUST00000026427.8"
"ENSMUSG00000089810"	24.7656938947864	-2.03534393816408	0.710843999522031	-2.86327793374164	0.00419282601486476	0.021589644218998	"ENSMUSG00000089810.2"	"Gm16536"	"lncRNA"	45769655	"predicted gene 16536 [Source:MGI Symbol;Acc:MGI:4414956]"	45768067	"ENSMUST00000162209"	"ENSMUST00000162209.2"
"ENSMUSG00000034041"	40.0352177947407	-2.01028547880647	0.702267674553461	-2.86256302496725	0.00420229675359271	0.0216323445442863	"ENSMUSG00000034041.6"	"Lyl1"	"protein_coding"	85431569	"lymphoblastomic leukemia 1 [Source:MGI Symbol;Acc:MGI:96891]"	85428078	"ENSMUST00000238364"	"ENSMUST00000238364.2"
"ENSMUSG00000048087"	80.1442667549665	1.20701638317926	0.421751093562384	2.86191642796705	0.00421087924180346	0.021664377875594	"ENSMUSG00000048087.7"	"Ahcyl"	"protein_coding"	45975440	"adenosylhomocysteinase like [Source:MGI Symbol;Acc:MGI:3643647]"	45973348	"ENSMUST00000059524"	"ENSMUST00000059524.7"
"ENSMUSG00000111082"	206.089786792973	1.02256484034433	0.357300158953417	2.86192103395522	0.00421081804886805	0.021664377875594	"ENSMUSG00000111082.4"	"Gm30934"	"lncRNA"	44840597	"predicted gene, 30934 [Source:MGI Symbol;Acc:MGI:5590093]"	44831352	"ENSMUST00000215803"	"ENSMUST00000215803.4"
"ENSMUSG00000124476"	71.8774289217934	-1.19864355745804	0.419061998256125	-2.86030125004426	0.00423238752084366	0.0217689354783561	"ENSMUSG00000124476.1"	"Gm59808"	"lncRNA"	91457418	"predicted gene, 59808 [Source:MGI Symbol;Acc:MGI:7802677]"	91456678	"ENSMUST00000263879"	"ENSMUST00000263879.1"
"ENSMUSG00000130350"	16.3963856505114	-2.39305331998293	0.83695093470911	-2.85925162484543	0.0042464180662369	0.0218349841871302	"ENSMUSG00000130350.1"	"Gm52136"	"lncRNA"	70744027	"predicted gene, 52136 [Source:MGI Symbol;Acc:MGI:6366178]"	70742496	"ENSMUST00000299270"	"ENSMUST00000299270.1"
"ENSMUSG00000024066"	2187.11503302273	1.11201316632234	0.388993140467561	2.85869608133893	0.00425386118477095	0.0218610128952601	"ENSMUSG00000024066.10"	"Xdh"	"protein_coding"	74257191	"xanthine dehydrogenase [Source:MGI Symbol;Acc:MGI:98973]"	74190890	"ENSMUST00000233392"	"ENSMUST00000233392.2"
"ENSMUSG00000025421"	142.535394830638	0.836113282907024	0.292476684854331	2.85873481957529	0.00425334179009678	0.0218610128952601	"ENSMUSG00000025421.16"	"Hdhd2"	"protein_coding"	77063003	"haloacid dehalogenase-like hydrolase domain containing 2 [Source:MGI Symbol;Acc:MGI:1924237]"	77031788	"ENSMUST00000097522"	"ENSMUST00000097522.11"
"ENSMUSG00000039826"	63.8226234505581	-1.53665648571015	0.537579200375714	-2.85847459246225	0.00425683196899931	0.021870159097584	"ENSMUSG00000039826.14"	"Trub2"	"protein_coding"	29678514	"TruB pseudouridine (psi) synthase family member 2 [Source:MGI Symbol;Acc:MGI:2442186]"	29651236	"ENSMUST00000113807"	"ENSMUST00000113807.10"
"ENSMUSG00000022708"	26.7465363912854	-1.76152220756126	0.616290403355592	-2.85826648925585	0.00425962492833398	0.0218783868347045	"ENSMUSG00000022708.17"	"Zbtb20"	"protein_coding"	43462965	"zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213]"	42696244	"ENSMUST00000126354"	"ENSMUST00000126354.8"
"ENSMUSG00000038533"	71.8364992415507	-1.11906303402912	0.391535858792961	-2.85813676805748	0.00426136676114214	0.0218812126588624	"ENSMUSG00000038533.16"	"Cbfa2t2"	"protein_coding"	154381276	"CBFA2/RUNX1 translocation partner 2 [Source:MGI Symbol;Acc:MGI:1333833]"	154278401	"ENSMUST00000109725"	"ENSMUST00000109725.8"
"ENSMUSG00000052713"	13.8430821659042	-2.67725896117231	0.936872777888314	-2.85765476845936	0.00426784447653843	0.0219083478552415	"ENSMUSG00000052713.10"	"Zfp608"	"protein_coding"	55125627	"zinc finger protein 608 [Source:MGI Symbol;Acc:MGI:2442338]"	55021120	"ENSMUST00000064763"	"ENSMUST00000064763.7"
"ENSMUSG00000029148"	328.757622303756	-0.829105530747667	0.290166504231468	-2.85734403749884	0.00427202520170466	0.02191787210331	"ENSMUSG00000029148.16"	"Nrbp1"	"protein_coding"	31408910	"nuclear receptor binding protein 1 [Source:MGI Symbol;Acc:MGI:2183436]"	31398208	"ENSMUST00000202576"	"ENSMUST00000202576.4"
"ENSMUSG00000055723"	102.080061584264	1.38917261715546	0.486176965892959	2.85733943524859	0.00427208715051446	0.02191787210331	"ENSMUSG00000055723.7"	"Rras2"	"protein_coding"	113717016	"related RAS viral (r-ras) oncogene 2 [Source:MGI Symbol;Acc:MGI:1914172]"	113646017	"ENSMUST00000069449"	"ENSMUST00000069449.7"
"ENSMUSG00000029816"	26889.2126716224	1.4055043127318	0.491931821145679	2.85711200681929	0.00427514947678038	0.0219274566180562	"ENSMUSG00000029816.11"	"Gpnmb"	"protein_coding"	49047863	"glycoprotein (transmembrane) nmb [Source:MGI Symbol;Acc:MGI:1934765]"	49013480	"ENSMUST00000205103"	"ENSMUST00000205103.2"
"ENSMUSG00000020097"	5224.84490126247	0.918611089937704	0.321587553829211	2.85648831554458	0.00428355770416314	0.0219644475185266	"ENSMUSG00000020097.15"	"Sgpl1"	"protein_coding"	60983482	"sphingosine phosphate lyase 1 [Source:MGI Symbol;Acc:MGI:1261415]"	60934421	"ENSMUST00000122259"	"ENSMUST00000122259.8"
"ENSMUSG00000126324"	11.5371701712266	-3.59631756011541	1.25907712873399	-2.85631235612352	0.00428593259298278	0.021970489746608	"ENSMUSG00000126324.1"	"Gm62238"	"lncRNA"	82737935	"predicted gene, 62238 [Source:MGI Symbol;Acc:MGI:7807438]"	82736990	"ENSMUST00000275746"	"ENSMUST00000275746.1"
"ENSMUSG00000002416"	197.916266573295	0.844268798840913	0.295597434482789	2.85614386443557	0.00428820781028603	0.0219760178097885	"ENSMUSG00000002416.14"	"Ndufb2"	"protein_coding"	39580316	"NADH:ubiquinone oxidoreductase subunit B2 [Source:MGI Symbol;Acc:MGI:1915448]"	39569508	"ENSMUST00000135671"	"ENSMUST00000135671.8"
"ENSMUSG00000021520"	576.417349939156	0.729540196635083	0.255461243731877	2.85577642219883	0.00429317334329427	0.0219953261522236	"ENSMUSG00000021520.5"	"Uqcrb"	"protein_coding"	67053442	"ubiquinol-cytochrome c reductase binding protein [Source:MGI Symbol;Acc:MGI:1914780]"	67048681	"ENSMUST00000021993"	"ENSMUST00000021993.5"
"ENSMUSG00000001249"	27.3962772502336	-1.99668634695513	0.699340968391309	-2.85509706595354	0.00430236774636341	0.0220362835589191	"ENSMUSG00000001249.15"	"Hpn"	"protein_coding"	30814715	"hepsin [Source:MGI Symbol;Acc:MGI:1196620]"	30798150	"ENSMUST00000039435"	"ENSMUST00000039435.15"
"ENSMUSG00000032374"	94.3139172060903	1.20274115182955	0.42127639310418	2.85499299632515	0.0043037778000292	0.0220373586068422	"ENSMUSG00000032374.15"	"Plod2"	"protein_coding"	92490481	"procollagen lysine, 2-oxoglutarate 5-dioxygenase 2 [Source:MGI Symbol;Acc:MGI:1347007]"	92424276	"ENSMUST00000070522"	"ENSMUST00000070522.14"
"ENSMUSG00000029291"	308.700432067209	-0.905427806218844	0.317162993048285	-2.85477128815279	0.00430678315178261	0.0220465994516399	"ENSMUSG00000029291.12"	"Rufy3"	"protein_coding"	88799251	"RUN and FYVE domain containing 3 [Source:MGI Symbol;Acc:MGI:106484]"	88712899	"ENSMUST00000196894"	"ENSMUST00000196894.5"
"ENSMUSG00000021127"	161.161012695385	-1.10101076855796	0.385690529208263	-2.85464818339742	0.00430845271238026	0.0220467462964806	"ENSMUSG00000021127.9"	"Zfp36l1"	"protein_coding"	80159787	"zinc finger protein 36, C3H type-like 1 [Source:MGI Symbol;Acc:MGI:107946]"	80154528	"ENSMUST00000021552"	"ENSMUST00000021552.3"
"ENSMUSG00000054626"	28.2824647057956	1.80139333770231	0.631051043046698	2.85459212460094	0.00430921318255467	0.0220467462964806	"ENSMUSG00000054626.12"	"Xlr"	"protein_coding"	52799673	"X-linked lymphocyte-regulated [Source:MGI Symbol;Acc:MGI:98976]"	52779085	"ENSMUST00000067782"	"ENSMUST00000067782.8"
"ENSMUSG00000031388"	49.2058594583372	1.22950027271423	0.430733386539647	2.85443457864174	0.00431135103680152	0.0220515397598188	"ENSMUSG00000031388.15"	"Naa10"	"protein_coding"	72965550	"N(alpha)-acetyltransferase 10, NatA catalytic subunit [Source:MGI Symbol;Acc:MGI:1915255]"	72960479	"ENSMUST00000139105"	"ENSMUST00000139105.8"
"ENSMUSG00000028149"	1039.30774439457	0.659782697851423	0.231154584788895	2.85429206802875	0.00431328569396958	0.0220552915379197	"ENSMUSG00000028149.13"	"Rap1gds1"	"protein_coding"	138780962	"RAP1, GTP-GDP dissociation stimulator 1 [Source:MGI Symbol;Acc:MGI:2385189]"	138631663	"ENSMUST00000098574"	"ENSMUST00000098574.9"
"ENSMUSG00000079020"	151.765773648977	-1.45812281556548	0.511010344899853	-2.85341154072183	0.00432525678614241	0.0221103466333928	"ENSMUSG00000079020.10"	"Slc45a4"	"protein_coding"	73517611	"solute carrier family 45, member 4 [Source:MGI Symbol;Acc:MGI:2146236]"	73449273	"ENSMUST00000151288"	"ENSMUST00000151288.8"
"ENSMUSG00000061288"	492.00920292388	-0.6559262784178	0.229925247320801	-2.85278057134207	0.00433385356471214	0.0221445961965595	"ENSMUSG00000061288.14"	"Taok3"	"protein_coding"	117413284	"TAO kinase 3 [Source:MGI Symbol;Acc:MGI:3041177]"	117258194	"ENSMUST00000111978"	"ENSMUST00000111978.8"
"ENSMUSG00000092557"	9.63893414503118	-3.02460540208113	1.06024469029065	-2.85274279586533	0.00433436873600016	0.0221445961965595	"ENSMUSG00000092557.2"	"Gm8696"	"processed_pseudogene"	35173688	"predicted gene 8696 [Source:MGI Symbol;Acc:MGI:3642963]"	35173304	"ENSMUST00000174777"	"ENSMUST00000174777.2"
"ENSMUSG00000036905"	11720.5201333185	0.677759598725466	0.237614165251663	2.85235351186927	0.00433968091628946	0.0221655691195847	"ENSMUSG00000036905.9"	"C1qb"	"protein_coding"	136613498	"complement component 1, q subcomponent, beta polypeptide [Source:MGI Symbol;Acc:MGI:88224]"	136607440	"ENSMUST00000046384"	"ENSMUST00000046384.9"
"ENSMUSG00000001281"	38.6753788868506	-1.95419586542881	0.685181327897537	-2.85208569740978	0.00434333894631294	0.0221780839077303	"ENSMUSG00000001281.11"	"Itgb7"	"protein_coding"	102140379	"integrin beta 7 [Source:MGI Symbol;Acc:MGI:96616]"	102124430	"ENSMUST00000229440"	"ENSMUST00000229440.2"
"ENSMUSG00000111654"	9.18207388110045	-3.06683913499494	1.07550814048531	-2.85152572960636	0.00435099648119451	0.022211008448066	"ENSMUSG00000111654.3"	"Gm47077"	"lncRNA"	50445140	"predicted gene, 47077 [Source:MGI Symbol;Acc:MGI:6095799]"	50440012	"ENSMUST00000216563"	"ENSMUST00000216563.3"
"ENSMUSG00000067235"	19.7434181341199	-1.91821465845359	0.673086211684502	-2.84987959217432	0.00437357826362099	0.0223200789540324	"ENSMUSG00000067235.15"	"H2-Q10"	"protein_coding"	35785460	"histocompatibility 2, Q region locus 10 [Source:MGI Symbol;Acc:MGI:95929]"	35780986	"ENSMUST00000068291"	"ENSMUST00000068291.7"
"ENSMUSG00000000031"	16.8215853498044	2.52189771348377	0.885191053425331	2.84898689805444	0.00438586865742666	0.0223344731762618	"ENSMUSG00000000031.20"	"H19"	"lncRNA"	142133957	"H19, imprinted maternally expressed transcript [Source:MGI Symbol;Acc:MGI:95891]"	142129262	"ENSMUST00000136359"	"ENSMUST00000136359.10"
"ENSMUSG00000019846"	13.4370914206558	-2.36605208388787	0.83039450660308	-2.84931085775934	0.00438140484522477	0.0223344731762618	"ENSMUSG00000019846.12"	"Lama4"	"protein_coding"	38986184	"laminin, alpha 4 [Source:MGI Symbol;Acc:MGI:109321]"	38841511	"ENSMUST00000159506"	"ENSMUST00000159506.2"
"ENSMUSG00000019864"	62.3732300819292	1.11767970563128	0.392228983700628	2.84955919138388	0.00437798586684058	0.0223344731762618	"ENSMUSG00000019864.15"	"Rtn4ip1"	"protein_coding"	43833197	"reticulon 4 interacting protein 1 [Source:MGI Symbol;Acc:MGI:2178759]"	43777803	"ENSMUST00000054418"	"ENSMUST00000054418.12"
"ENSMUSG00000028869"	169.929625429274	-0.971092298197481	0.340857569007166	-2.84896797517519	0.00438612952149004	0.0223344731762618	"ENSMUSG00000028869.14"	"Gnl2"	"protein_coding"	124949173	"guanine nucleotide binding protein nucleolar 2 [Source:MGI Symbol;Acc:MGI:2385207]"	124910378	"ENSMUST00000106176"	"ENSMUST00000106176.8"
"ENSMUSG00000029298"	571.369531018481	0.884170551674117	0.310343604729687	2.84900522581814	0.00438561601082057	0.0223344731762618	"ENSMUSG00000029298.16"	"Gbp9"	"protein_coding"	105287405	"guanylate-binding protein 9 [Source:MGI Symbol;Acc:MGI:3605620]"	105225496	"ENSMUST00000031238"	"ENSMUST00000031238.13"
"ENSMUSG00000081769"	29.3956133929172	1.70952658350221	0.599943150717312	2.84948095741778	0.00437906270619237	0.0223344731762618	"ENSMUSG00000081769.11"	"Gm12216"	"lncRNA"	53750341	"predicted gene 12216 [Source:MGI Symbol;Acc:MGI:3650088]"	53602502	"ENSMUST00000354612"	"ENSMUST00000354612.1"
"ENSMUSG00000102270"	17.6953210495542	3.22380755100425	1.131461876005	2.84924098581825	0.00438236725607831	0.0223344731762618	"ENSMUSG00000102270.2"	"Gm8388"	"processed_pseudogene"	63081282	"predicted gene 8388 [Source:MGI Symbol;Acc:MGI:3645001]"	63080527	"ENSMUST00000193000"	"ENSMUST00000193000.2"
"ENSMUSG00000105388"	237.19504336862	1.18591204743436	0.416248156710836	2.84905056830848	0.00438499102527825	0.0223344731762618	"ENSMUSG00000105388.2"	"Rpl36a-ps2"	"transcribed_processed_pseudogene"	145585095	"ribosomal protein L36A, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3780887]"	145584775	"ENSMUST00000197973"	"ENSMUST00000197973.2"
"ENSMUSG00000022322"	16.2654574438284	2.78677026611689	0.978351038516362	2.84843594620489	0.00439346964187827	0.0223656472315411	"ENSMUSG00000022322.9"	"Shcbp1"	"protein_coding"	4829567	"Shc SH2-domain binding protein 1 [Source:MGI Symbol;Acc:MGI:1338802]"	4785976	"ENSMUST00000022945"	"ENSMUST00000022945.9"
"ENSMUSG00000037573"	45.8321926679795	-1.52834462998204	0.536636978131756	-2.84800468894783	0.00439942763684736	0.0223897700298756	"ENSMUSG00000037573.6"	"Tob1"	"protein_coding"	94106321	"transducer of ErbB-2.1 [Source:MGI Symbol;Acc:MGI:1349721]"	94102280	"ENSMUST00000041589"	"ENSMUST00000041589.6"
"ENSMUSG00000037364"	299.290792187345	0.772884271752665	0.271413950914185	2.84762175691195	0.00440472413637504	0.0224105138797779	"ENSMUSG00000037364.14"	"Srrt"	"protein_coding"	137305928	"serrate RNA effector molecule homolog (Arabidopsis) [Source:MGI Symbol;Acc:MGI:1933527]"	137293973	"ENSMUST00000199243"	"ENSMUST00000199243.5"
"ENSMUSG00000021133"	1865.47155443872	0.944193301309058	0.331596130925432	2.84741953615069	0.00440752347090605	0.0224185445907969	"ENSMUSG00000021133.10"	"Susd6"	"protein_coding"	80927609	"sushi domain containing 6 [Source:MGI Symbol;Acc:MGI:2444661]"	80837284	"ENSMUST00000220238"	"ENSMUST00000220238.2"
"ENSMUSG00000110256"	78.7729865848732	1.0344684857812	0.363358808837519	2.8469613523083	0.00441387205939396	0.02244461887416	"ENSMUSG00000110256.2"	"Gm45412"	"TEC"	23748925	"predicted gene 45412 [Source:MGI Symbol;Acc:MGI:5791248]"	23746651	"ENSMUST00000210217"	"ENSMUST00000210217.2"
"ENSMUSG00000032733"	39.5229261728678	-1.36701169281016	0.480190632581782	-2.84681041248204	0.00441596529351487	0.0224490461571207	"ENSMUSG00000032733.7"	"Snx33"	"protein_coding"	56835655	"sorting nexin 33 [Source:MGI Symbol;Acc:MGI:2443239]"	56824477	"ENSMUST00000050916"	"ENSMUST00000050916.7"
"ENSMUSG00000137959"	23.5642139056172	1.75284878890699	0.615842934542095	2.84625947719982	0.0044236133035525	0.0224817014890205	"ENSMUSG00000137959.1"	"Gm75418"	"lncRNA"	12427062	"predicted gene, 75418 [Source:MGI Symbol;Acc:MGI:7833558]"	12424053	"ENSMUST00000344594"	"ENSMUST00000344594.1"
"ENSMUSG00000032114"	60.5621829068252	1.20536388970116	0.423674183350749	2.84502558113924	0.00444078565071524	0.0225627299718963	"ENSMUSG00000032114.10"	"Slc37a4"	"protein_coding"	44314265	"solute carrier family 37 (glucose-6-phosphate transporter), member 4 [Source:MGI Symbol;Acc:MGI:1316650]"	44308149	"ENSMUST00000215420"	"ENSMUST00000215420.2"
"ENSMUSG00000027207"	327.752482894925	0.822569075102061	0.289163880504714	2.84464668846721	0.00444607087655471	0.0225833342836231	"ENSMUSG00000027207.16"	"Galk2"	"protein_coding"	125826219	"galactokinase 2 [Source:MGI Symbol;Acc:MGI:1917226]"	125701029	"ENSMUST00000135782"	"ENSMUST00000135782.2"
"ENSMUSG00000037815"	828.530798067295	0.571926191156574	0.20106048967685	2.84454788743323	0.00444745000240279	0.0225840920752544	"ENSMUSG00000037815.8"	"Ctnna1"	"protein_coding"	35387832	"catenin alpha 1 [Source:MGI Symbol;Acc:MGI:88274]"	35251912	"ENSMUST00000042345"	"ENSMUST00000042345.8"
"ENSMUSG00000121016"	5.18013908798761	-4.3174049093658	1.51822591993721	-2.84371703359164	0.00445906291950183	0.0226368021365476	"ENSMUSG00000121016.2"	"Gm41818"	"lncRNA"	21736718	"predicted gene, 41818 [Source:MGI Symbol;Acc:MGI:5624703]"	21691173	"ENSMUST00000246872"	"ENSMUST00000246872.2"
"ENSMUSG00000053253"	535.031217424902	0.894232947125933	0.314506170401654	2.84329221898544	0.00446501120052304	0.0226607340143737	"ENSMUSG00000053253.18"	"Ndfip2"	"protein_coding"	105546732	"Nedd4 family interacting protein 2 [Source:MGI Symbol;Acc:MGI:1923523]"	105496008	"ENSMUST00000181969"	"ENSMUST00000181969.8"
"ENSMUSG00000004032"	90.0472744847281	1.37888960082395	0.485154631478023	2.84216518066244	0.00448082691937652	0.0227105216751088	"ENSMUSG00000004032.11"	"Gstm5"	"protein_coding"	107806002	"glutathione S-transferase, mu 5 [Source:MGI Symbol;Acc:MGI:1309466]"	107803137	"ENSMUST00000004134"	"ENSMUST00000004134.11"
"ENSMUSG00000005846"	374.419168900772	-0.69307746180816	0.243851936244487	-2.84220610458175	0.00448025174743222	0.0227105216751088	"ENSMUSG00000005846.13"	"Rsl1d1"	"protein_coding"	11021195	"ribosomal L1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1913659]"	11010834	"ENSMUST00000119953"	"ENSMUST00000119953.2"
"ENSMUSG00000030722"	31.8925208226789	-1.49232404886219	0.525084510222003	-2.84206450544741	0.00448224216047241	0.0227105216751088	"ENSMUSG00000030722.8"	"Nfatc2ip"	"protein_coding"	125995909	"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein [Source:MGI Symbol;Acc:MGI:1329015]"	125982026	"ENSMUST00000075671"	"ENSMUST00000075671.5"
"ENSMUSG00000031320"	5246.603630683	0.807079046228067	0.283974600728715	2.84208180646086	0.00448199892278689	0.0227105216751088	"ENSMUSG00000031320.10"	"Rps4x"	"protein_coding"	101233000	"ribosomal protein S4, X-linked [Source:MGI Symbol;Acc:MGI:98158]"	101228547	"ENSMUST00000033683"	"ENSMUST00000033683.8"
"ENSMUSG00000032356"	4.7610229746126	-5.01427821505511	1.76427608573624	-2.84211652336864	0.00448151086836525	0.0227105216751088	"ENSMUSG00000032356.13"	"Rasgrf1"	"protein_coding"	89909030	"RAS protein-specific guanine nucleotide-releasing factor 1 [Source:MGI Symbol;Acc:MGI:99694]"	89791961	"ENSMUST00000189545"	"ENSMUST00000189545.2"
"ENSMUSG00000032867"	346.404800059795	0.909442764522979	0.319974482594901	2.84223528435037	0.00447984167643769	0.0227105216751088	"ENSMUSG00000032867.9"	"Fbxw8"	"protein_coding"	118293529	"F-box and WD-40 domain protein 8 [Source:MGI Symbol;Acc:MGI:1923041]"	118203030	"ENSMUST00000049474"	"ENSMUST00000049474.9"
"ENSMUSG00000048616"	5.63561406757895	-5.42664543078737	1.90969801347247	-2.84162490221159	0.00448842662624438	0.0227312370654754	"ENSMUSG00000048616.5"	"Nog"	"protein_coding"	89193158	"noggin [Source:MGI Symbol;Acc:MGI:104327]"	89191464	"ENSMUST00000061728"	"ENSMUST00000061728.5"
"ENSMUSG00000068039"	1501.76599620809	0.70420348450754	0.247819538672915	2.84159791547746	0.00448880653520389	0.0227312370654754	"ENSMUSG00000068039.14"	"Tcp1"	"protein_coding"	13143954	"t-complex protein 1 [Source:MGI Symbol;Acc:MGI:98535]"	13134588	"ENSMUST00000147724"	"ENSMUST00000147724.8"
"ENSMUSG00000092060"	13.2362701371239	-2.42902439716741	0.854950209396774	-2.84112965932981	0.00449540310704469	0.0227563242410086	"ENSMUSG00000092060.5"	"Bend4"	"protein_coding"	67585653	"BEN domain containing 4 [Source:MGI Symbol;Acc:MGI:3648414]"	67549490	"ENSMUST00000201705"	"ENSMUST00000201705.4"
"ENSMUSG00000120374"	12.5223515813633	-2.82091805082443	0.992906792163154	-2.84107035331963	0.00449623920849468	0.0227563242410086	"ENSMUSG00000120374.2"	"Gm57280"	"lncRNA"	36871286	"predicted gene, 57280 [Source:MGI Symbol;Acc:MGI:7338473]"	36854423	"ENSMUST00000242845"	"ENSMUST00000242845.2"
"ENSMUSG00000028096"	126.730926269929	0.94715372022831	0.333395139631867	2.84093439776642	0.00449815645380484	0.0227597544240189	"ENSMUSG00000028096.14"	"Gpr89"	"protein_coding"	96812662	"G protein-coupled receptor 89 [Source:MGI Symbol;Acc:MGI:1914799]"	96775597	"ENSMUST00000029738"	"ENSMUST00000029738.14"
"ENSMUSG00000027947"	53.6251787562533	-2.16113274776064	0.760782598923455	-2.84067058160735	0.00450187890274367	0.0227723141631348	"ENSMUSG00000027947.12"	"Il6ra"	"protein_coding"	89820503	"interleukin 6 receptor, alpha [Source:MGI Symbol;Acc:MGI:105304]"	89771366	"ENSMUST00000197679"	"ENSMUST00000197679.5"
"ENSMUSG00000024210"	23.7102813065854	-3.17446107890811	1.11805177442796	-2.83927913851065	0.00452155839912833	0.0228592663339192	"ENSMUSG00000024210.4"	"Ip6k3"	"protein_coding"	27386769	"inositol hexaphosphate kinase 3 [Source:MGI Symbol;Acc:MGI:3045325]"	27362939	"ENSMUST00000025046"	"ENSMUST00000025046.4"
"ENSMUSG00000109599"	14.8991448803014	-2.13189318459009	0.750851547398485	-2.83930051416498	0.00452125548989705	0.0228592663339192	"ENSMUSG00000109599.3"	"Gm31812"	"lncRNA"	52153099	"predicted gene, 31812 [Source:MGI Symbol;Acc:MGI:5590971]"	52145998	"ENSMUST00000210323"	"ENSMUST00000210323.3"
